lfdn,code_2320,code_2330
19938,5.0,13.0
19939,3.0,6.0
19940,2.0,3.0
12833,2.0,6.0
10809,3.0,4.0
19941,3.0,6.0
4048,2.0,12.0
11671,2.0,4.0
5910,2.0,14.0
5257,4.0,9.0
603,3.0,6.0
15486,1.0,14.0
19942,5.0,9.0
19943,2.0,3.0
19944,3.0,3.0
19945,2.0,4.0
19946,5.0,10.0
19947,4.0,1.0
19948,2.0,12.0
19949,2.0,4.0
3444,5.0,10.0
3443,3.0,
16865,5.0,13.0
3198,3.0,6.0
35,2.0,4.0
19950,3.0,4.0
16021,2.0,13.0
8475,5.0,9.0
5760,3.0,6.0
19951,4.0,9.0
19952,5.0,10.0
19953,3.0,12.0
7294,3.0,6.0
19954,2.0,4.0
2846,5.0,9.0
3740,2.0,12.0
272,2.0,3.0
19955,3.0,4.0
19956,3.0,7.0
19957,5.0,14.0
19958,2.0,6.0
19959,5.0,10.0
19960,1.0,14.0
4708,3.0,4.0
19961,5.0,13.0
4146,3.0,4.0
5532,3.0,4.0
3429,2.0,12.0
7821,3.0,3.0
3427,3.0,12.0
6729,3.0,3.0
19962,3.0,4.0
19963,3.0,12.0
3475,3.0,4.0
1980,3.0,4.0
3960,5.0,10.0
19964,2.0,4.0
1766,2.0,4.0
19965,3.0,3.0
19966,4.0,9.0
19967,3.0,7.0
19968,2.0,10.0
19969,2.0,4.0
19970,5.0,10.0
4530,4.0,12.0
16617,5.0,10.0
19971,2.0,6.0
19972,2.0,4.0
19973,3.0,7.0
17385,3.0,4.0
13351,3.0,3.0
3417,3.0,12.0
19974,3.0,4.0
19975,4.0,7.0
9883,3.0,13.0
15730,2.0,12.0
15615,1.0,3.0
17893,2.0,14.0
8289,3.0,3.0
19976,3.0,4.0
3411,3.0,6.0
19977,2.0,8.0
19978,3.0,8.0
19979,3.0,14.0
19980,5.0,10.0
19981,3.0,4.0
8240,3.0,1.0
10906,2.0,6.0
19982,5.0,12.0
19983,3.0,7.0
19984,2.0,4.0
5175,3.0,14.0
8223,3.0,4.0
11842,5.0,4.0
11002,4.0,12.0
14735,3.0,6.0
19985,2.0,3.0
19986,2.0,3.0
19987,5.0,10.0
3403,2.0,4.0
8204,4.0,7.0
19988,5.0,4.0
19989,2.0,12.0
19990,9.0,
14328,5.0,10.0
3400,2.0,3.0
3384,2.0,4.0
19991,2.0,3.0
4224,3.0,12.0
19992,5.0,13.0
3735,2.0,4.0
14645,2.0,4.0
19993,2.0,3.0
12480,4.0,6.0
19994,3.0,8.0
19995,3.0,14.0
19996,5.0,10.0
11287,5.0,4.0
13234,2.0,1.0
3392,4.0,12.0
5143,3.0,13.0
9029,2.0,1.0
13384,2.0,14.0
13690,3.0,9.0
10559,4.0,9.0
15827,3.0,13.0
13066,2.0,14.0
3399,2.0,13.0
11744,5.0,10.0
19997,2.0,
19998,2.0,6.0
61,2.0,3.0
5406,2.0,4.0
19999,5.0,10.0
20000,2.0,3.0
20001,4.0,6.0
20002,2.0,6.0
20003,5.0,8.0
20004,2.0,14.0
20005,5.0,13.0
16097,2.0,4.0
20006,3.0,3.0
20007,5.0,10.0
20008,3.0,13.0
4408,3.0,12.0
10390,3.0,8.0
3377,5.0,10.0
20009,3.0,14.0
4295,5.0,9.0
3375,5.0,13.0
13910,5.0,10.0
549,3.0,3.0
20010,3.0,1.0
20011,3.0,14.0
5792,3.0,6.0
17607,2.0,4.0
2004,2.0,8.0
11110,3.0,6.0
14092,4.0,9.0
11271,5.0,10.0
12310,2.0,12.0
11621,2.0,14.0
17020,3.0,14.0
1055,5.0,10.0
2013,9.0,
20012,2.0,4.0
20013,3.0,6.0
6510,2.0,4.0
8416,3.0,13.0
20014,3.0,7.0
20015,4.0,8.0
20016,5.0,9.0
17331,3.0,6.0
1606,4.0,9.0
7635,3.0,3.0
20017,3.0,4.0
4165,2.0,4.0
20018,2.0,4.0
20019,4.0,7.0
9895,4.0,9.0
10437,3.0,12.0
3354,5.0,9.0
15784,5.0,4.0
7887,4.0,4.0
14949,1.0,12.0
6508,4.0,4.0
11898,5.0,3.0
20020,3.0,10.0
3348,3.0,4.0
3347,2.0,12.0
8139,5.0,10.0
2142,3.0,4.0
20021,5.0,10.0
20022,2.0,8.0
20023,5.0,9.0
20024,3.0,8.0
14131,2.0,12.0
3343,5.0,13.0
3342,2.0,3.0
17957,5.0,10.0
13200,9.0,
12575,3.0,4.0
20025,5.0,10.0
12602,5.0,10.0
20026,2.0,14.0
4543,4.0,7.0
2957,2.0,4.0
8789,2.0,2.0
1621,2.0,3.0
20027,3.0,7.0
15861,5.0,10.0
2218,5.0,10.0
7267,3.0,14.0
9120,9.0,
20028,3.0,4.0
1833,5.0,4.0
5307,4.0,8.0
1529,5.0,4.0
3587,3.0,7.0
3369,5.0,6.0
3324,3.0,6.0
3323,3.0,3.0
4596,2.0,4.0
13322,2.0,4.0
20029,5.0,10.0
721,3.0,4.0
6437,2.0,1.0
4692,3.0,6.0
7755,5.0,14.0
15636,4.0,7.0
14595,2.0,3.0
11681,2.0,6.0
11606,5.0,9.0
2517,3.0,8.0
5344,5.0,9.0
20030,4.0,9.0
3310,3.0,14.0
3309,3.0,14.0
4903,2.0,4.0
223,4.0,3.0
20031,3.0,4.0
11402,3.0,6.0
20032,3.0,4.0
20033,2.0,4.0
12043,5.0,10.0
10611,2.0,9.0
20034,5.0,10.0
15905,3.0,8.0
13417,5.0,12.0
13740,5.0,14.0
15321,5.0,9.0
13274,5.0,14.0
2862,2.0,14.0
2497,3.0,6.0
14465,3.0,12.0
18001,3.0,4.0
1456,4.0,7.0
16765,5.0,10.0
3292,5.0,7.0
20035,5.0,9.0
796,2.0,3.0
7471,5.0,10.0
15989,5.0,4.0
3075,3.0,3.0
1152,5.0,9.0
11860,2.0,3.0
6270,3.0,8.0
3284,3.0,6.0
1024,2.0,14.0
3148,3.0,4.0
4434,3.0,6.0
1829,5.0,9.0
2811,2.0,4.0
11319,3.0,4.0
18229,2.0,
15394,4.0,7.0
20036,2.0,4.0
3276,3.0,6.0
3275,5.0,14.0
14180,5.0,10.0
13311,2.0,3.0
1191,3.0,4.0
2619,5.0,4.0
6306,2.0,6.0
14183,3.0,4.0
11554,4.0,9.0
13991,2.0,3.0
3266,3.0,6.0
6,2.0,3.0
10426,4.0,9.0
3263,5.0,10.0
18230,3.0,
15896,5.0,12.0
9153,2.0,6.0
3260,2.0,3.0
2067,5.0,10.0
3258,5.0,4.0
13630,4.0,9.0
5351,3.0,8.0
10083,5.0,10.0
11911,2.0,14.0
1369,2.0,3.0
10275,3.0,12.0
2695,3.0,4.0
10208,3.0,3.0
640,3.0,4.0
5793,3.0,4.0
9432,3.0,6.0
3246,2.0,6.0
20037,5.0,10.0
7713,4.0,6.0
9203,2.0,6.0
7561,4.0,8.0
10918,5.0,10.0
3230,5.0,10.0
12813,3.0,4.0
3239,5.0,10.0
3238,2.0,3.0
3237,3.0,4.0
2564,3.0,4.0
11934,5.0,6.0
11595,5.0,4.0
8474,5.0,4.0
15370,2.0,8.0
752,3.0,6.0
18088,4.0,
3229,4.0,8.0
14310,5.0,1.0
14565,3.0,4.0
20038,3.0,12.0
3226,3.0,4.0
17944,2.0,1.0
12955,5.0,6.0
11182,3.0,12.0
20039,3.0,4.0
6833,4.0,9.0
20040,2.0,3.0
4576,5.0,10.0
16635,3.0,4.0
4646,2.0,3.0
20041,3.0,7.0
20042,4.0,10.0
17562,5.0,8.0
3217,3.0,3.0
7817,3.0,7.0
20043,3.0,8.0
3549,2.0,14.0
3214,3.0,4.0
17365,5.0,6.0
17982,3.0,13.0
12165,5.0,6.0
11284,3.0,6.0
9959,3.0,4.0
2567,3.0,3.0
20044,4.0,7.0
3207,3.0,8.0
2376,5.0,12.0
12496,5.0,4.0
9503,5.0,13.0
7282,3.0,4.0
6372,5.0,9.0
10145,5.0,3.0
9438,2.0,4.0
3199,5.0,4.0
8564,2.0,12.0
15318,5.0,14.0
652,5.0,10.0
11216,5.0,9.0
4431,5.0,10.0
2329,3.0,3.0
13521,3.0,4.0
1575,4.0,4.0
13067,3.0,10.0
2826,3.0,6.0
5388,2.0,1.0
12533,3.0,3.0
10967,3.0,14.0
7952,3.0,3.0
2191,5.0,9.0
1194,2.0,6.0
11509,3.0,4.0
20045,3.0,9.0
11818,2.0,6.0
3180,5.0,12.0
3179,3.0,6.0
20046,2.0,4.0
13201,5.0,10.0
20047,5.0,10.0
5607,3.0,4.0
2749,2.0,12.0
4726,2.0,4.0
5549,5.0,10.0
11242,2.0,8.0
9916,4.0,7.0
16027,3.0,3.0
3170,5.0,10.0
9747,3.0,4.0
6822,5.0,10.0
15627,3.0,6.0
17653,5.0,10.0
5424,3.0,4.0
4669,2.0,4.0
3950,3.0,12.0
14536,3.0,12.0
11914,5.0,10.0
15491,2.0,6.0
2260,3.0,7.0
781,3.0,4.0
16965,5.0,10.0
3156,3.0,9.0
10388,2.0,14.0
12910,5.0,10.0
9321,5.0,10.0
3152,5.0,9.0
14813,3.0,4.0
14094,3.0,7.0
20048,2.0,6.0
11017,3.0,6.0
1193,3.0,4.0
3147,3.0,6.0
5603,3.0,6.0
22542,3.0,
16106,2.0,14.0
3701,5.0,10.0
15475,2.0,4.0
20049,5.0,4.0
5474,3.0,4.0
3418,3.0,4.0
17057,3.0,7.0
9611,2.0,12.0
7528,4.0,8.0
20050,3.0,4.0
9679,3.0,6.0
589,2.0,4.0
12411,2.0,14.0
12107,4.0,10.0
3030,3.0,9.0
3132,5.0,10.0
1323,2.0,3.0
7883,3.0,9.0
20051,5.0,10.0
5819,3.0,4.0
20052,5.0,10.0
3128,2.0,4.0
11726,5.0,10.0
17209,3.0,8.0
18231,,
8196,2.0,3.0
20053,5.0,10.0
4311,5.0,7.0
17060,5.0,12.0
3122,4.0,9.0
4568,4.0,7.0
3120,2.0,3.0
20054,2.0,2.0
3119,3.0,7.0
4151,3.0,3.0
20055,3.0,4.0
12627,5.0,10.0
3116,2.0,3.0
17426,2.0,4.0
17218,4.0,9.0
16218,3.0,3.0
3018,2.0,12.0
15157,3.0,4.0
17080,5.0,9.0
1488,3.0,6.0
10585,3.0,8.0
2974,2.0,4.0
9647,5.0,6.0
215,5.0,9.0
20056,3.0,6.0
8422,2.0,14.0
15511,2.0,8.0
11268,3.0,6.0
3101,5.0,10.0
20057,3.0,7.0
9789,5.0,9.0
22534,,
13915,3.0,4.0
10625,3.0,4.0
3097,5.0,9.0
9282,3.0,4.0
20058,2.0,4.0
15280,3.0,9.0
3094,5.0,4.0
8962,1.0,3.0
4131,2.0,3.0
17627,3.0,12.0
3901,3.0,8.0
3089,2.0,3.0
1979,3.0,4.0
20059,3.0,4.0
9399,5.0,4.0
11788,3.0,6.0
1311,5.0,7.0
3084,2.0,9.0
11790,4.0,9.0
12377,5.0,9.0
18113,3.0,
3218,5.0,9.0
8241,3.0,6.0
3078,2.0,4.0
1087,2.0,8.0
2099,4.0,9.0
8058,4.0,7.0
3074,2.0,3.0
6519,3.0,4.0
18119,5.0,
3071,5.0,10.0
18232,2.0,
4879,5.0,4.0
5013,3.0,4.0
9447,5.0,4.0
18233,3.0,
3012,4.0,9.0
3908,5.0,12.0
20060,5.0,9.0
10526,4.0,9.0
1068,5.0,10.0
17215,5.0,10.0
20061,5.0,10.0
1850,5.0,10.0
3061,3.0,4.0
807,5.0,7.0
3059,3.0,4.0
6760,5.0,10.0
12545,4.0,9.0
2073,3.0,8.0
18473,,
5993,5.0,10.0
3054,5.0,4.0
10296,9.0,
6728,5.0,8.0
20062,4.0,4.0
13500,3.0,4.0
15002,3.0,4.0
3050,2.0,6.0
13087,2.0,3.0
17555,3.0,4.0
7004,2.0,3.0
2903,2.0,14.0
20063,5.0,10.0
3045,5.0,10.0
3044,3.0,7.0
13825,3.0,4.0
18234,3.0,
20064,5.0,14.0
5740,3.0,6.0
3041,5.0,13.0
12114,5.0,10.0
4865,3.0,4.0
17485,5.0,14.0
7060,2.0,6.0
8437,3.0,6.0
3035,5.0,4.0
12387,3.0,7.0
3033,4.0,9.0
3032,3.0,6.0
9359,3.0,4.0
6009,3.0,4.0
11346,2.0,3.0
8242,2.0,14.0
12470,2.0,3.0
17998,2.0,3.0
20065,2.0,1.0
20066,5.0,12.0
4137,3.0,12.0
20067,4.0,9.0
13608,5.0,4.0
3815,3.0,3.0
2371,5.0,10.0
1919,3.0,7.0
16355,4.0,9.0
452,5.0,9.0
2400,5.0,9.0
13271,3.0,4.0
3016,3.0,6.0
13658,3.0,6.0
1888,2.0,6.0
14717,2.0,4.0
16107,3.0,4.0
15583,5.0,10.0
14292,5.0,10.0
22507,3.0,
4124,3.0,3.0
8749,3.0,14.0
4984,5.0,10.0
20068,2.0,6.0
20069,2.0,6.0
6484,2.0,2.0
17157,3.0,4.0
9364,5.0,10.0
917,5.0,10.0
3002,5.0,13.0
3001,3.0,8.0
11769,5.0,14.0
3184,2.0,4.0
2998,3.0,4.0
5346,4.0,3.0
507,3.0,12.0
16152,4.0,9.0
12494,2.0,14.0
2993,2.0,4.0
17378,5.0,9.0
9445,3.0,4.0
12740,3.0,3.0
17033,4.0,9.0
2913,5.0,10.0
22529,2.0,
15363,3.0,12.0
2986,2.0,4.0
18236,2.0,
4245,3.0,7.0
3751,5.0,10.0
12779,2.0,6.0
15851,3.0,6.0
20070,2.0,4.0
9589,3.0,4.0
11916,5.0,13.0
16946,3.0,4.0
16746,3.0,12.0
12513,4.0,10.0
2976,2.0,7.0
18237,4.0,
17971,5.0,10.0
20071,3.0,9.0
15871,4.0,10.0
1709,5.0,10.0
18522,2.0,
8907,2.0,3.0
3171,3.0,6.0
3300,4.0,9.0
4636,4.0,9.0
16874,4.0,9.0
2967,4.0,9.0
20072,5.0,9.0
241,5.0,10.0
4005,3.0,12.0
2964,5.0,14.0
2116,4.0,7.0
11950,3.0,6.0
16771,3.0,3.0
5072,5.0,10.0
9847,3.0,4.0
9533,3.0,7.0
17508,5.0,9.0
1500,4.0,12.0
18238,,
728,4.0,9.0
8585,3.0,3.0
3186,3.0,4.0
3870,3.0,6.0
13215,2.0,1.0
2950,2.0,1.0
20073,4.0,8.0
8524,2.0,4.0
9669,3.0,4.0
2947,5.0,14.0
17042,2.0,4.0
20074,3.0,3.0
16043,3.0,8.0
6525,3.0,3.0
2943,5.0,9.0
4481,3.0,9.0
10266,2.0,4.0
17785,2.0,12.0
4417,3.0,3.0
8505,3.0,3.0
2937,3.0,4.0
17272,2.0,4.0
10252,3.0,8.0
7022,2.0,4.0
2933,2.0,3.0
2751,2.0,6.0
13680,3.0,1.0
5119,2.0,3.0
1632,3.0,13.0
20075,5.0,8.0
2928,3.0,4.0
1154,3.0,4.0
20076,2.0,6.0
8298,2.0,4.0
14326,5.0,9.0
14443,5.0,9.0
8573,4.0,9.0
5158,3.0,4.0
4869,3.0,12.0
2920,3.0,14.0
2919,5.0,9.0
3521,3.0,4.0
20077,5.0,9.0
13248,3.0,12.0
10593,5.0,10.0
2915,4.0,9.0
2914,2.0,6.0
461,5.0,6.0
20078,5.0,4.0
8372,5.0,10.0
18239,,
14817,3.0,4.0
14622,5.0,10.0
9047,3.0,4.0
3825,4.0,9.0
6274,5.0,14.0
11807,4.0,9.0
2905,5.0,4.0
7971,3.0,9.0
1889,2.0,3.0
2902,2.0,4.0
9821,2.0,3.0
20079,3.0,6.0
15715,3.0,7.0
13723,3.0,7.0
11976,5.0,12.0
20080,5.0,10.0
17945,3.0,4.0
766,3.0,3.0
12284,4.0,9.0
11839,5.0,9.0
2893,5.0,10.0
15207,3.0,12.0
746,3.0,6.0
18109,2.0,
2890,2.0,4.0
16418,2.0,3.0
4396,4.0,9.0
20081,5.0,4.0
15642,5.0,4.0
6138,3.0,6.0
2495,3.0,3.0
12018,3.0,4.0
17341,3.0,4.0
20082,3.0,3.0
9041,1.0,6.0
20083,4.0,9.0
8879,3.0,12.0
16671,2.0,3.0
7299,5.0,10.0
10197,3.0,3.0
2877,5.0,4.0
20084,2.0,4.0
2792,3.0,6.0
2875,5.0,10.0
10105,5.0,4.0
3964,3.0,8.0
13492,4.0,8.0
14909,3.0,14.0
15123,3.0,4.0
2869,5.0,7.0
6343,3.0,7.0
1136,5.0,10.0
3974,1.0,14.0
10829,4.0,9.0
13333,5.0,10.0
11762,3.0,6.0
510,5.0,10.0
16882,3.0,9.0
2860,5.0,9.0
18086,5.0,
9779,3.0,3.0
20085,3.0,8.0
15360,5.0,9.0
1983,5.0,10.0
6205,5.0,10.0
2854,3.0,10.0
7198,3.0,6.0
2537,3.0,4.0
11188,3.0,7.0
2825,5.0,9.0
10492,2.0,12.0
16911,4.0,8.0
20086,2.0,9.0
1651,5.0,4.0
5958,2.0,4.0
20087,4.0,9.0
3724,2.0,6.0
16998,2.0,4.0
20088,5.0,12.0
4192,2.0,14.0
382,5.0,10.0
2824,5.0,10.0
16134,2.0,3.0
12097,3.0,6.0
9618,3.0,3.0
3574,5.0,10.0
17523,3.0,4.0
2835,2.0,1.0
6784,3.0,12.0
13691,2.0,14.0
11114,2.0,4.0
6122,5.0,14.0
4439,3.0,6.0
20089,5.0,10.0
13597,5.0,12.0
2828,2.0,6.0
1004,2.0,14.0
15621,2.0,12.0
6541,2.0,4.0
2403,2.0,10.0
4753,2.0,14.0
11379,2.0,4.0
11523,2.0,4.0
12079,2.0,3.0
1384,2.0,14.0
2818,2.0,14.0
6140,2.0,14.0
5766,2.0,2.0
20090,5.0,9.0
7509,5.0,10.0
16121,5.0,7.0
12070,3.0,12.0
14683,5.0,9.0
9796,2.0,4.0
425,2.0,7.0
16803,2.0,4.0
10690,2.0,4.0
17394,2.0,3.0
8914,1.0,14.0
7057,2.0,7.0
3933,2.0,12.0
1474,2.0,10.0
9888,3.0,6.0
1996,2.0,4.0
7340,5.0,13.0
16341,5.0,8.0
2798,2.0,3.0
725,5.0,10.0
15317,3.0,6.0
5225,3.0,3.0
17822,3.0,6.0
20091,3.0,3.0
15450,1.0,14.0
271,2.0,3.0
14148,3.0,6.0
14615,4.0,9.0
18240,2.0,
13755,2.0,3.0
13902,5.0,12.0
7732,3.0,8.0
18242,,
810,3.0,4.0
5043,3.0,9.0
14434,2.0,14.0
5799,2.0,8.0
14588,2.0,14.0
2580,2.0,4.0
11998,2.0,12.0
12954,2.0,12.0
12988,2.0,6.0
5534,1.0,14.0
2776,2.0,4.0
2730,3.0,6.0
16429,3.0,4.0
20092,2.0,3.0
8538,5.0,4.0
9366,3.0,12.0
15865,5.0,10.0
5290,5.0,10.0
3983,4.0,9.0
18244,3.0,
6742,3.0,4.0
7234,3.0,3.0
9729,3.0,3.0
5770,3.0,4.0
18245,,
6668,3.0,4.0
351,5.0,10.0
1481,3.0,7.0
189,3.0,6.0
2070,5.0,9.0
14011,3.0,4.0
16665,3.0,4.0
18246,3.0,
14004,5.0,10.0
14596,5.0,14.0
10883,3.0,4.0
6325,5.0,10.0
18247,3.0,
20093,5.0,10.0
14981,3.0,4.0
355,3.0,4.0
8206,5.0,9.0
1710,5.0,10.0
13307,4.0,9.0
20094,3.0,4.0
2748,2.0,3.0
5796,2.0,3.0
5157,3.0,4.0
16673,2.0,4.0
5041,2.0,12.0
8070,2.0,3.0
16923,3.0,3.0
2747,3.0,12.0
16936,5.0,10.0
3861,5.0,13.0
2738,3.0,13.0
2737,5.0,8.0
16545,5.0,14.0
714,3.0,13.0
12960,5.0,10.0
11893,3.0,4.0
3223,3.0,4.0
17219,3.0,4.0
3020,5.0,4.0
20095,5.0,9.0
12435,5.0,9.0
15630,2.0,3.0
2857,2.0,10.0
13656,4.0,8.0
11315,2.0,
2724,2.0,4.0
20096,3.0,14.0
18475,,
13348,2.0,3.0
10008,5.0,7.0
7411,5.0,9.0
8988,3.0,4.0
2719,2.0,3.0
12485,2.0,4.0
2663,3.0,3.0
3431,5.0,10.0
2715,5.0,14.0
2714,5.0,10.0
18248,4.0,
8514,3.0,6.0
15445,5.0,10.0
7977,4.0,4.0
15404,5.0,14.0
7610,5.0,14.0
2708,2.0,3.0
16982,5.0,9.0
20097,5.0,10.0
8023,4.0,3.0
17916,3.0,3.0
2444,4.0,9.0
2703,5.0,10.0
15993,3.0,8.0
9885,5.0,10.0
11730,2.0,2.0
3108,3.0,8.0
12140,5.0,5.0
1847,3.0,4.0
15500,5.0,10.0
7154,5.0,4.0
3240,9.0,
2693,2.0,6.0
20098,5.0,9.0
3921,3.0,4.0
2691,2.0,12.0
14620,3.0,12.0
10421,2.0,3.0
2688,2.0,12.0
3298,3.0,1.0
6365,5.0,10.0
2685,3.0,4.0
232,3.0,9.0
16411,3.0,8.0
1805,3.0,6.0
2681,2.0,12.0
11071,2.0,8.0
8780,2.0,14.0
10532,2.0,6.0
2677,9.0,
16747,2.0,14.0
15882,4.0,8.0
6077,4.0,7.0
1371,5.0,10.0
20099,4.0,9.0
8886,4.0,9.0
10181,5.0,10.0
20100,5.0,8.0
15933,3.0,4.0
6074,5.0,4.0
6259,2.0,2.0
9804,3.0,13.0
2667,3.0,6.0
1746,3.0,14.0
2710,3.0,6.0
315,3.0,3.0
14458,4.0,9.0
1916,3.0,4.0
16682,5.0,9.0
4488,3.0,12.0
3161,5.0,10.0
6566,1.0,14.0
3388,5.0,10.0
17886,5.0,9.0
98,2.0,14.0
16301,2.0,6.0
1305,2.0,14.0
2652,2.0,12.0
12526,5.0,1.0
13749,5.0,10.0
13192,5.0,4.0
18123,3.0,
2647,5.0,13.0
20101,2.0,8.0
6136,5.0,10.0
1877,2.0,2.0
6580,3.0,14.0
2643,3.0,3.0
16585,5.0,10.0
9968,3.0,6.0
3743,3.0,4.0
11506,5.0,10.0
2638,5.0,10.0
18249,3.0,
2516,5.0,4.0
2802,5.0,10.0
1862,4.0,8.0
16884,3.0,1.0
964,5.0,10.0
11060,3.0,4.0
22508,,
17800,3.0,6.0
2630,3.0,3.0
16303,5.0,10.0
9554,4.0,9.0
7454,3.0,6.0
9899,3.0,4.0
832,3.0,1.0
5966,3.0,4.0
15071,5.0,10.0
209,2.0,3.0
2621,3.0,4.0
2620,3.0,13.0
7614,3.0,14.0
416,9.0,
13959,2.0,8.0
13813,2.0,3.0
2615,2.0,12.0
2614,2.0,3.0
12914,3.0,6.0
2612,5.0,9.0
1944,5.0,8.0
17466,5.0,10.0
14542,5.0,10.0
11953,3.0,14.0
8127,3.0,4.0
5077,5.0,4.0
17802,3.0,4.0
2604,2.0,4.0
14811,2.0,12.0
20102,5.0,13.0
10414,2.0,4.0
2293,2.0,14.0
6629,2.0,4.0
3329,3.0,4.0
2774,4.0,3.0
13021,2.0,12.0
13242,2.0,3.0
3981,5.0,12.0
15697,3.0,8.0
2593,2.0,8.0
3288,3.0,3.0
16979,5.0,10.0
11160,5.0,10.0
8195,5.0,10.0
15109,2.0,12.0
20103,3.0,4.0
13283,3.0,6.0
4574,5.0,10.0
15565,2.0,14.0
14143,5.0,14.0
18250,5.0,
4655,3.0,4.0
2582,3.0,3.0
8801,2.0,
12235,1.0,14.0
2579,2.0,3.0
5312,3.0,4.0
630,5.0,10.0
20104,5.0,12.0
18251,3.0,
7511,1.0,3.0
11808,5.0,10.0
11677,5.0,10.0
13993,5.0,10.0
10106,3.0,4.0
125,2.0,3.0
4008,5.0,9.0
2661,5.0,9.0
13390,3.0,3.0
16201,5.0,9.0
20105,2.0,3.0
2566,3.0,12.0
3216,3.0,4.0
9852,5.0,10.0
18252,3.0,
13296,4.0,10.0
15648,3.0,8.0
17690,5.0,4.0
2232,2.0,6.0
11302,2.0,3.0
15031,1.0,2.0
2557,2.0,3.0
13854,2.0,6.0
13909,2.0,12.0
8846,2.0,3.0
6965,2.0,3.0
7544,1.0,1.0
9840,2.0,2.0
5634,2.0,4.0
2549,2.0,3.0
624,2.0,14.0
18253,3.0,
18254,,
20106,5.0,9.0
5099,3.0,3.0
9390,5.0,10.0
2545,5.0,6.0
11171,5.0,6.0
2543,5.0,7.0
11177,3.0,6.0
4180,3.0,8.0
8830,5.0,10.0
2539,5.0,3.0
3931,5.0,9.0
9270,2.0,6.0
75,9.0,
3282,3.0,4.0
609,3.0,4.0
6911,3.0,10.0
16690,3.0,8.0
8616,3.0,6.0
15753,3.0,3.0
7334,4.0,3.0
11507,2.0,4.0
2527,2.0,14.0
2812,5.0,4.0
14130,3.0,4.0
2524,3.0,4.0
9932,5.0,6.0
13681,5.0,10.0
9967,2.0,6.0
2648,5.0,10.0
17212,4.0,8.0
4423,4.0,6.0
1363,3.0,3.0
7942,3.0,12.0
2515,4.0,10.0
4428,3.0,4.0
6615,4.0,8.0
11226,2.0,14.0
13737,2.0,6.0
10923,2.0,12.0
2509,2.0,1.0
5233,5.0,10.0
2507,5.0,10.0
10447,3.0,12.0
20107,3.0,4.0
2521,3.0,7.0
20108,5.0,10.0
2504,3.0,9.0
2503,5.0,10.0
20109,5.0,6.0
6361,5.0,10.0
2501,3.0,3.0
17227,4.0,9.0
14238,5.0,9.0
18125,5.0,
11510,3.0,7.0
2093,5.0,10.0
889,2.0,14.0
2655,5.0,10.0
656,2.0,4.0
8151,2.0,14.0
5935,2.0,4.0
5755,2.0,14.0
14959,1.0,14.0
2266,4.0,4.0
11502,3.0,6.0
2669,3.0,7.0
17808,5.0,10.0
2900,5.0,9.0
12216,5.0,10.0
11688,5.0,9.0
6390,5.0,10.0
12011,5.0,12.0
20110,5.0,10.0
4411,4.0,9.0
2478,3.0,8.0
18255,5.0,
539,2.0,4.0
2476,2.0,2.0
12487,2.0,4.0
2474,2.0,12.0
18256,,
14660,5.0,10.0
11981,3.0,4.0
9946,3.0,3.0
332,5.0,3.0
15764,5.0,10.0
10247,2.0,3.0
2917,5.0,10.0
13911,5.0,10.0
4666,3.0,7.0
6010,2.0,12.0
12967,2.0,14.0
13785,2.0,10.0
5871,2.0,6.0
3286,3.0,4.0
2088,3.0,4.0
395,3.0,2.0
3163,5.0,8.0
9791,3.0,6.0
7114,2.0,14.0
8319,3.0,12.0
20111,3.0,4.0
14170,3.0,7.0
9049,3.0,3.0
1173,4.0,9.0
4482,3.0,4.0
6969,3.0,6.0
4150,5.0,13.0
6173,5.0,3.0
12517,5.0,10.0
9330,5.0,10.0
11128,3.0,3.0
20112,2.0,14.0
13889,3.0,3.0
20113,4.0,4.0
231,3.0,3.0
13035,5.0,6.0
4379,3.0,4.0
1172,3.0,6.0
20114,3.0,3.0
11423,5.0,10.0
11640,3.0,12.0
1737,5.0,9.0
20115,3.0,4.0
11804,5.0,10.0
3714,3.0,4.0
356,2.0,6.0
15536,2.0,12.0
7643,2.0,3.0
16176,4.0,7.0
20116,5.0,10.0
7381,4.0,10.0
1003,2.0,2.0
2427,5.0,10.0
20117,3.0,14.0
2426,5.0,10.0
17929,3.0,3.0
15035,5.0,10.0
431,3.0,7.0
20118,4.0,9.0
2422,5.0,4.0
2421,2.0,4.0
5321,5.0,9.0
11327,3.0,13.0
296,3.0,4.0
17714,3.0,14.0
20119,2.0,13.0
9127,2.0,6.0
17143,2.0,3.0
1679,5.0,13.0
2413,3.0,4.0
7196,4.0,9.0
9660,4.0,9.0
12392,2.0,6.0
16468,5.0,10.0
16592,2.0,3.0
17367,2.0,6.0
2406,3.0,14.0
11465,2.0,3.0
2979,3.0,7.0
16277,3.0,3.0
20120,2.0,6.0
20121,3.0,4.0
6554,4.0,9.0
5331,3.0,4.0
5139,2.0,3.0
20122,4.0,9.0
11749,3.0,14.0
2398,5.0,10.0
14480,5.0,10.0
16040,2.0,4.0
12949,3.0,12.0
2394,2.0,4.0
15118,3.0,4.0
5832,2.0,3.0
2391,3.0,8.0
11778,3.0,10.0
2389,4.0,14.0
7860,5.0,10.0
2387,5.0,10.0
9020,3.0,10.0
11184,2.0,12.0
20123,5.0,10.0
11,3.0,13.0
15889,3.0,6.0
